NumTrainingEpisode,AvgRewardsForAll,EpisodeReward,Alpha,Epsilon,Gamma,Lambda
450,488.8666666666667,527.0,0.2,0.05,0.8,-NA-
451,488.95565410199555,529.0,0.2,0.05,0.8,-NA-
452,489.04424778761063,529.0,0.2,0.05,0.8,-NA-
453,489.12362030905075,525.0,0.2,0.05,0.8,-NA-
454,489.19823788546256,523.0,0.2,0.05,0.8,-NA-
455,489.2725274725275,523.0,0.2,0.05,0.8,-NA-
456,489.359649122807,529.0,0.2,0.05,0.8,-NA-
457,489.44201312910286,527.0,0.2,0.05,0.8,-NA-
458,489.528384279476,529.0,0.2,0.05,0.8,-NA-
459,489.6078431372549,526.0,0.2,0.05,0.8,-NA-
460,489.6847826086956,525.0,0.2,0.05,0.8,-NA-
461,489.77006507592193,529.0,0.2,0.05,0.8,-NA-
462,489.84632034632034,525.0,0.2,0.05,0.8,-NA-
463,489.92656587473004,527.0,0.2,0.05,0.8,-NA-
464,490.0064655172414,527.0,0.2,0.05,0.8,-NA-
465,490.09032258064514,529.0,0.2,0.05,0.8,-NA-
466,490.1695278969957,527.0,0.2,0.05,0.8,-NA-
467,490.24839400428266,527.0,0.2,0.05,0.8,-NA-
468,490.3269230769231,527.0,0.2,0.05,0.8,-NA-
469,490.409381663113,529.0,0.2,0.05,0.8,-NA-
470,490.4914893617021,529.0,0.2,0.05,0.8,-NA-
471,490.56050955414014,523.0,0.2,0.05,0.8,-NA-
472,490.63771186440675,527.0,0.2,0.05,0.8,-NA-
473,490.71458773784354,527.0,0.2,0.05,0.8,-NA-
474,490.78691983122366,525.0,0.2,0.05,0.8,-NA-
475,490.86315789473684,527.0,0.2,0.05,0.8,-NA-
476,490.9432773109244,529.0,0.2,0.05,0.8,-NA-
477,491.0146750524109,525.0,0.2,0.05,0.8,-NA-
478,491.08995815899584,527.0,0.2,0.05,0.8,-NA-
479,491.160751565762,525.0,0.2,0.05,0.8,-NA-
480,491.23333333333335,526.0,0.2,0.05,0.8,-NA-
481,491.3035343035343,525.0,0.2,0.05,0.8,-NA-
482,491.37344398340247,525.0,0.2,0.05,0.8,-NA-
483,491.4472049689441,527.0,0.2,0.05,0.8,-NA-
484,491.5206611570248,527.0,0.2,0.05,0.8,-NA-
485,491.5938144329897,527.0,0.2,0.05,0.8,-NA-
486,491.6687242798354,528.0,0.2,0.05,0.8,-NA-
487,491.741273100616,527.0,0.2,0.05,0.8,-NA-
488,491.8135245901639,527.0,0.2,0.05,0.8,-NA-
489,491.8732106339468,521.0,0.2,0.05,0.8,-NA-
490,491.94489795918366,527.0,0.2,0.05,0.8,-NA-
491,492.0162932790224,527.0,0.2,0.05,0.8,-NA-
492,492.0914634146341,529.0,0.2,0.05,0.8,-NA-
493,492.15415821501017,523.0,0.2,0.05,0.8,-NA-
494,492.2165991902834,523.0,0.2,0.05,0.8,-NA-
495,492.2868686868687,527.0,0.2,0.05,0.8,-NA-
496,492.3608870967742,529.0,0.2,0.05,0.8,-NA-
497,492.43460764587525,529.0,0.2,0.05,0.8,-NA-
498,492.50803212851406,529.0,0.2,0.05,0.8,-NA-
499,492.5751503006012,526.0,0.2,0.05,0.8,-NA-
500,492.644,527.0,0.2,0.05,0.8,-NA-
501,492.71656686626744,529.0,0.2,0.05,0.8,-NA-
502,492.78884462151393,529.0,0.2,0.05,0.8,-NA-
503,492.86083499005963,529.0,0.2,0.05,0.8,-NA-
504,492.92857142857144,527.0,0.2,0.05,0.8,-NA-
505,493.0,529.0,0.2,0.05,0.8,-NA-
506,493.0711462450593,529.0,0.2,0.05,0.8,-NA-
507,493.13412228796847,525.0,0.2,0.05,0.8,-NA-
508,493.2007874015748,527.0,0.2,0.05,0.8,-NA-
509,493.2711198428291,529.0,0.2,0.05,0.8,-NA-
510,493.33725490196076,527.0,0.2,0.05,0.8,-NA-
511,493.3913894324853,521.0,0.2,0.05,0.8,-NA-
512,493.45703125,527.0,0.2,0.05,0.8,-NA-
513,493.5224171539961,527.0,0.2,0.05,0.8,-NA-
514,493.591439688716,529.0,0.2,0.05,0.8,-NA-
515,493.6601941747573,529.0,0.2,0.05,0.8,-NA-
516,493.72093023255815,525.0,0.2,0.05,0.8,-NA-
517,493.7852998065764,527.0,0.2,0.05,0.8,-NA-
518,493.8455598455598,525.0,0.2,0.05,0.8,-NA-
519,493.90558766859345,525.0,0.2,0.05,0.8,-NA-
520,493.9653846153846,525.0,0.2,0.05,0.8,-NA-
521,494.0172744721689,521.0,0.2,0.05,0.8,-NA-
522,492.1513409961686,-480.0,0.2,0.05,0.8,-NA-
523,492.2179732313576,527.0,0.2,0.05,0.8,-NA-
524,492.2881679389313,529.0,0.2,0.05,0.8,-NA-
525,492.3504761904762,525.0,0.2,0.05,0.8,-NA-
526,492.42015209125475,529.0,0.2,0.05,0.8,-NA-
527,492.48956356736244,529.0,0.2,0.05,0.8,-NA-
528,492.55492424242425,527.0,0.2,0.05,0.8,-NA-
529,492.61436672967864,524.0,0.2,0.05,0.8,-NA-
530,492.6792452830189,527.0,0.2,0.05,0.8,-NA-
531,492.7476459510358,529.0,0.2,0.05,0.8,-NA-
532,492.8157894736842,529.0,0.2,0.05,0.8,-NA-
533,492.87242026266415,523.0,0.2,0.05,0.8,-NA-
534,492.936329588015,527.0,0.2,0.05,0.8,-NA-
535,491.1121495327103,-483.0,0.2,0.05,0.8,-NA-
536,491.1679104477612,521.0,0.2,0.05,0.8,-NA-
537,491.22346368715085,521.0,0.2,0.05,0.8,-NA-
538,491.2899628252788,527.0,0.2,0.05,0.8,-NA-
539,491.35250463821893,525.0,0.2,0.05,0.8,-NA-
540,491.4148148148148,525.0,0.2,0.05,0.8,-NA-
541,491.48059149722735,527.0,0.2,0.05,0.8,-NA-
542,491.54612546125463,527.0,0.2,0.05,0.8,-NA-
543,491.6022099447514,522.0,0.2,0.05,0.8,-NA-
544,491.6709558823529,529.0,0.2,0.05,0.8,-NA-
545,491.73577981651374,527.0,0.2,0.05,0.8,-NA-
546,491.8040293040293,529.0,0.2,0.05,0.8,-NA-
547,491.86837294332724,527.0,0.2,0.05,0.8,-NA-
548,491.9361313868613,529.0,0.2,0.05,0.8,-NA-
549,492.0036429872495,529.0,0.2,0.05,0.8,-NA-
550,492.0672727272727,527.0,0.2,0.05,0.8,-NA-
551,492.1306715063521,527.0,0.2,0.05,0.8,-NA-
552,492.1938405797101,527.0,0.2,0.05,0.8,-NA-
553,492.249547920434,523.0,0.2,0.05,0.8,-NA-
554,492.3086642599278,525.0,0.2,0.05,0.8,-NA-
555,492.36756756756756,525.0,0.2,0.05,0.8,-NA-
556,492.43345323741005,529.0,0.2,0.05,0.8,-NA-
557,492.4973070017953,528.0,0.2,0.05,0.8,-NA-
558,492.56272401433694,529.0,0.2,0.05,0.8,-NA-
559,492.6279069767442,529.0,0.2,0.05,0.8,-NA-
560,492.6857142857143,525.0,0.2,0.05,0.8,-NA-
561,492.7379679144385,522.0,0.2,0.05,0.8,-NA-
562,492.79893238434164,527.0,0.2,0.05,0.8,-NA-
563,491.0657193605684,-483.0,0.2,0.05,0.8,-NA-
564,491.1329787234043,529.0,0.2,0.05,0.8,-NA-
565,491.19646017699114,527.0,0.2,0.05,0.8,-NA-
566,491.26325088339223,529.0,0.2,0.05,0.8,-NA-
567,491.31922398589063,523.0,0.2,0.05,0.8,-NA-
568,491.38204225352115,527.0,0.2,0.05,0.8,-NA-
569,491.44112478031633,525.0,0.2,0.05,0.8,-NA-
570,491.50350877192983,527.0,0.2,0.05,0.8,-NA-
571,491.56567425569176,527.0,0.2,0.05,0.8,-NA-
572,491.62587412587413,526.0,0.2,0.05,0.8,-NA-
573,491.6876090750436,527.0,0.2,0.05,0.8,-NA-
574,491.74912891986065,527.0,0.2,0.05,0.8,-NA-
575,491.80695652173915,525.0,0.2,0.05,0.8,-NA-
576,490.10069444444446,-491.0,0.2,0.05,0.8,-NA-
577,490.1646447140381,527.0,0.2,0.05,0.8,-NA-
578,490.2179930795848,521.0,0.2,0.05,0.8,-NA-
579,490.27806563039724,525.0,0.2,0.05,0.8,-NA-
580,490.33103448275864,521.0,0.2,0.05,0.8,-NA-
581,490.38726333907056,523.0,0.2,0.05,0.8,-NA-
582,490.45360824742266,529.0,0.2,0.05,0.8,-NA-
583,490.5128644939966,525.0,0.2,0.05,0.8,-NA-
584,490.57876712328766,529.0,0.2,0.05,0.8,-NA-
585,490.6376068376068,525.0,0.2,0.05,0.8,-NA-
586,490.70307167235495,529.0,0.2,0.05,0.8,-NA-
587,490.76149914821127,525.0,0.2,0.05,0.8,-NA-
588,490.82312925170066,527.0,0.2,0.05,0.8,-NA-
589,490.88455008488967,527.0,0.2,0.05,0.8,-NA-
590,490.9491525423729,529.0,0.2,0.05,0.8,-NA-
591,491.01015228426394,527.0,0.2,0.05,0.8,-NA-
592,491.0743243243243,529.0,0.2,0.05,0.8,-NA-
593,491.13490725126474,527.0,0.2,0.05,0.8,-NA-
594,491.19191919191917,525.0,0.2,0.05,0.8,-NA-
595,491.255462184874,529.0,0.2,0.05,0.8,-NA-
596,491.31208053691273,525.0,0.2,0.05,0.8,-NA-
597,491.3752093802345,529.0,0.2,0.05,0.8,-NA-
598,491.4347826086956,527.0,0.2,0.05,0.8,-NA-
599,491.4974958263773,529.0,0.2,0.05,0.8,-NA-
600,491.56,529.0,0.2,0.05,0.8,-NA-
601,491.6189683860233,527.0,0.2,0.05,0.8,-NA-
602,491.6777408637874,527.0,0.2,0.05,0.8,-NA-
603,491.7363184079602,527.0,0.2,0.05,0.8,-NA-
604,491.7880794701987,523.0,0.2,0.05,0.8,-NA-
605,491.8495867768595,529.0,0.2,0.05,0.8,-NA-
606,491.91089108910893,529.0,0.2,0.05,0.8,-NA-
607,491.97199341021417,529.0,0.2,0.05,0.8,-NA-
608,492.0263157894737,525.0,0.2,0.05,0.8,-NA-
609,492.0870279146141,529.0,0.2,0.05,0.8,-NA-
610,492.14098360655737,525.0,0.2,0.05,0.8,-NA-
611,490.53355155482814,-490.0,0.2,0.05,0.8,-NA-
612,490.59640522875816,529.0,0.2,0.05,0.8,-NA-
613,490.652528548124,525.0,0.2,0.05,0.8,-NA-
614,490.714983713355,529.0,0.2,0.05,0.8,-NA-
615,490.7739837398374,527.0,0.2,0.05,0.8,-NA-
616,490.8327922077922,527.0,0.2,0.05,0.8,-NA-
617,490.89465153970826,529.0,0.2,0.05,0.8,-NA-
618,490.95631067961165,529.0,0.2,0.05,0.8,-NA-
619,491.0113085621971,525.0,0.2,0.05,0.8,-NA-
620,491.06935483870967,527.0,0.2,0.05,0.8,-NA-
621,491.1239935587762,525.0,0.2,0.05,0.8,-NA-
622,491.18167202572346,527.0,0.2,0.05,0.8,-NA-
623,491.24237560192614,529.0,0.2,0.05,0.8,-NA-
624,491.30288461538464,529.0,0.2,0.05,0.8,-NA-
625,491.36,527.0,0.2,0.05,0.8,-NA-
626,491.41693290734827,527.0,0.2,0.05,0.8,-NA-
627,491.4704944178628,525.0,0.2,0.05,0.8,-NA-
628,491.5270700636943,527.0,0.2,0.05,0.8,-NA-
629,491.5818759936407,526.0,0.2,0.05,0.8,-NA-
630,491.63492063492066,525.0,0.2,0.05,0.8,-NA-
631,491.69096671949285,527.0,0.2,0.05,0.8,-NA-
632,491.75,529.0,0.2,0.05,0.8,-NA-
633,491.8088467614534,529.0,0.2,0.05,0.8,-NA-
634,491.8675078864353,529.0,0.2,0.05,0.8,-NA-
635,491.9102362204724,519.0,0.2,0.05,0.8,-NA-
636,491.9685534591195,529.0,0.2,0.05,0.8,-NA-
637,492.0204081632653,525.0,0.2,0.05,0.8,-NA-
638,492.0783699059561,529.0,0.2,0.05,0.8,-NA-
639,492.1205007824726,519.0,0.2,0.05,0.8,-NA-
640,492.171875,525.0,0.2,0.05,0.8,-NA-
641,492.22932917316695,529.0,0.2,0.05,0.8,-NA-
642,492.28660436137073,529.0,0.2,0.05,0.8,-NA-
643,492.3374805598756,525.0,0.2,0.05,0.8,-NA-
644,492.38198757763973,521.0,0.2,0.05,0.8,-NA-
645,492.43565891472866,527.0,0.2,0.05,0.8,-NA-
646,492.4922600619195,529.0,0.2,0.05,0.8,-NA-
647,492.548686244204,529.0,0.2,0.05,0.8,-NA-
648,492.60185185185185,527.0,0.2,0.05,0.8,-NA-
649,492.6517719568567,525.0,0.2,0.05,0.8,-NA-
650,492.7076923076923,529.0,0.2,0.05,0.8,-NA-
651,492.7542242703533,523.0,0.2,0.05,0.8,-NA-
652,492.80981595092027,529.0,0.2,0.05,0.8,-NA-
653,492.86217457886676,527.0,0.2,0.05,0.8,-NA-
654,492.91743119266056,529.0,0.2,0.05,0.8,-NA-
655,492.9725190839695,529.0,0.2,0.05,0.8,-NA-
656,493.0243902439024,527.0,0.2,0.05,0.8,-NA-
657,493.07914764079146,529.0,0.2,0.05,0.8,-NA-
658,493.1306990881459,527.0,0.2,0.05,0.8,-NA-
659,493.18209408194235,527.0,0.2,0.05,0.8,-NA-
660,493.23636363636365,529.0,0.2,0.05,0.8,-NA-
661,493.29046898638427,529.0,0.2,0.05,0.8,-NA-
662,493.33836858006043,525.0,0.2,0.05,0.8,-NA-
663,493.3891402714932,527.0,0.2,0.05,0.8,-NA-
664,493.43975903614455,527.0,0.2,0.05,0.8,-NA-
665,493.49323308270675,529.0,0.2,0.05,0.8,-NA-
666,493.5405405405405,525.0,0.2,0.05,0.8,-NA-
667,493.5847076461769,523.0,0.2,0.05,0.8,-NA-
668,493.6377245508982,529.0,0.2,0.05,0.8,-NA-
669,493.68759342301945,527.0,0.2,0.05,0.8,-NA-
670,493.7313432835821,523.0,0.2,0.05,0.8,-NA-
671,493.7779433681073,525.0,0.2,0.05,0.8,-NA-
672,493.82738095238096,527.0,0.2,0.05,0.8,-NA-
673,492.37295690936105,-485.0,0.2,0.05,0.8,-NA-
674,492.4272997032641,529.0,0.2,0.05,0.8,-NA-
675,492.4785185185185,527.0,0.2,0.05,0.8,-NA-
676,492.5295857988166,527.0,0.2,0.05,0.8,-NA-
677,492.5834564254062,529.0,0.2,0.05,0.8,-NA-
678,492.63421828908554,527.0,0.2,0.05,0.8,-NA-
679,492.6877761413844,529.0,0.2,0.05,0.8,-NA-
680,492.74117647058824,529.0,0.2,0.05,0.8,-NA-
681,492.79441997063145,529.0,0.2,0.05,0.8,-NA-
682,492.8445747800587,527.0,0.2,0.05,0.8,-NA-
683,492.89751098096633,529.0,0.2,0.05,0.8,-NA-
684,492.9502923976608,529.0,0.2,0.05,0.8,-NA-
685,492.9970802919708,525.0,0.2,0.05,0.8,-NA-
686,493.04956268221576,529.0,0.2,0.05,0.8,-NA-
687,493.098981077147,527.0,0.2,0.05,0.8,-NA-
688,493.1482558139535,527.0,0.2,0.05,0.8,-NA-
689,493.200290275762,529.0,0.2,0.05,0.8,-NA-
690,493.25217391304346,529.0,0.2,0.05,0.8,-NA-
691,493.3039073806078,529.0,0.2,0.05,0.8,-NA-
692,493.3468208092485,523.0,0.2,0.05,0.8,-NA-
693,493.3982683982684,529.0,0.2,0.05,0.8,-NA-
694,493.4438040345821,525.0,0.2,0.05,0.8,-NA-
695,493.49496402877696,529.0,0.2,0.05,0.8,-NA-
696,493.5431034482759,527.0,0.2,0.05,0.8,-NA-
697,493.5939741750359,529.0,0.2,0.05,0.8,-NA-
698,493.63610315186247,523.0,0.2,0.05,0.8,-NA-
699,493.6838340486409,527.0,0.2,0.05,0.8,-NA-
700,493.72714285714284,524.0,0.2,0.05,0.8,-NA-
701,493.77460770328105,527.0,0.2,0.05,0.8,-NA-
702,493.8247863247863,529.0,0.2,0.05,0.8,-NA-
703,493.87482219061167,529.0,0.2,0.05,0.8,-NA-
704,493.921875,527.0,0.2,0.05,0.8,-NA-
705,493.97163120567376,529.0,0.2,0.05,0.8,-NA-
706,494.0127478753541,523.0,0.2,0.05,0.8,-NA-
707,494.0622347949081,529.0,0.2,0.05,0.8,-NA-
708,492.6864406779661,-480.0,0.2,0.05,0.8,-NA-
709,492.72637517630466,521.0,0.2,0.05,0.8,-NA-
710,492.77464788732397,527.0,0.2,0.05,0.8,-NA-
711,492.817158931083,523.0,0.2,0.05,0.8,-NA-
712,492.8679775280899,529.0,0.2,0.05,0.8,-NA-
713,492.9158485273492,527.0,0.2,0.05,0.8,-NA-
714,492.96638655462186,529.0,0.2,0.05,0.8,-NA-
715,493.0167832167832,529.0,0.2,0.05,0.8,-NA-
716,493.06424581005587,527.0,0.2,0.05,0.8,-NA-
717,493.1059972105997,523.0,0.2,0.05,0.8,-NA-
718,493.1532033426184,527.0,0.2,0.05,0.8,-NA-
719,493.20305980528514,529.0,0.2,0.05,0.8,-NA-
720,493.2527777777778,529.0,0.2,0.05,0.8,-NA-
721,493.2995839112344,527.0,0.2,0.05,0.8,-NA-
722,493.34626038781164,527.0,0.2,0.05,0.8,-NA-
723,493.39280774550485,527.0,0.2,0.05,0.8,-NA-
724,493.439226519337,527.0,0.2,0.05,0.8,-NA-
725,493.48,523.0,0.2,0.05,0.8,-NA-
726,493.5261707988981,527.0,0.2,0.05,0.8,-NA-
727,493.57496561210456,529.0,0.2,0.05,0.8,-NA-
728,493.61813186813185,525.0,0.2,0.05,0.8,-NA-
729,493.6666666666667,529.0,0.2,0.05,0.8,-NA-
730,493.7095890410959,525.0,0.2,0.05,0.8,-NA-
731,493.7523939808481,525.0,0.2,0.05,0.8,-NA-
732,493.7978142076503,527.0,0.2,0.05,0.8,-NA-
733,493.84038199181447,525.0,0.2,0.05,0.8,-NA-
734,493.8882833787466,529.0,0.2,0.05,0.8,-NA-
735,492.5578231292517,-484.0,0.2,0.05,0.8,-NA-
736,492.60190217391306,525.0,0.2,0.05,0.8,-NA-
737,492.64586160108547,525.0,0.2,0.05,0.8,-NA-
738,492.69241192411926,527.0,0.2,0.05,0.8,-NA-
739,492.7334235453315,523.0,0.2,0.05,0.8,-NA-
740,492.77972972972975,527.0,0.2,0.05,0.8,-NA-
741,492.8286099865047,529.0,0.2,0.05,0.8,-NA-
742,492.8746630727763,527.0,0.2,0.05,0.8,-NA-
743,492.9232839838493,529.0,0.2,0.05,0.8,-NA-
744,492.9690860215054,527.0,0.2,0.05,0.8,-NA-
745,493.0147651006711,527.0,0.2,0.05,0.8,-NA-
746,493.06300268096516,529.0,0.2,0.05,0.8,-NA-
747,493.10843373493975,527.0,0.2,0.05,0.8,-NA-
748,493.153743315508,527.0,0.2,0.05,0.8,-NA-
749,493.1935914552737,523.0,0.2,0.05,0.8,-NA-
750,493.24133333333333,529.0,0.2,0.05,0.8,-NA-
751,493.2809587217044,523.0,0.2,0.05,0.8,-NA-
752,493.32579787234044,527.0,0.2,0.05,0.8,-NA-
753,493.36786188579015,525.0,0.2,0.05,0.8,-NA-
754,493.4124668435013,527.0,0.2,0.05,0.8,-NA-
755,493.4596026490066,529.0,0.2,0.05,0.8,-NA-
756,493.5066137566138,529.0,0.2,0.05,0.8,-NA-
757,493.5482166446499,525.0,0.2,0.05,0.8,-NA-
758,493.5923482849604,527.0,0.2,0.05,0.8,-NA-
759,493.631093544137,523.0,0.2,0.05,0.8,-NA-
760,493.675,527.0,0.2,0.05,0.8,-NA-
761,493.71879106438894,527.0,0.2,0.05,0.8,-NA-
762,493.757217847769,523.0,0.2,0.05,0.8,-NA-
763,493.80340760157276,529.0,0.2,0.05,0.8,-NA-
764,493.84685863874347,527.0,0.2,0.05,0.8,-NA-
765,493.89019607843136,527.0,0.2,0.05,0.8,-NA-
766,493.93342036553526,527.0,0.2,0.05,0.8,-NA-
767,493.97913950456325,529.0,0.2,0.05,0.8,-NA-
768,494.01953125,525.0,0.2,0.05,0.8,-NA-
769,494.0624187256177,527.0,0.2,0.05,0.8,-NA-
770,492.7922077922078,-484.0,0.2,0.05,0.8,-NA-
771,492.8391699092088,529.0,0.2,0.05,0.8,-NA-
772,492.88082901554407,525.0,0.2,0.05,0.8,-NA-
773,491.6093143596378,-490.0,0.2,0.05,0.8,-NA-
774,490.3501291989664,-483.0,0.2,0.05,0.8,-NA-
775,490.3896774193548,521.0,0.2,0.05,0.8,-NA-
776,490.4394329896907,529.0,0.2,0.05,0.8,-NA-
777,490.4787644787645,521.0,0.2,0.05,0.8,-NA-
778,490.52827763496146,529.0,0.2,0.05,0.8,-NA-
779,490.5750962772786,527.0,0.2,0.05,0.8,-NA-
780,490.62179487179486,527.0,0.2,0.05,0.8,-NA-
781,490.6683738796415,527.0,0.2,0.05,0.8,-NA-
782,490.7148337595908,527.0,0.2,0.05,0.8,-NA-
783,490.76372924648786,529.0,0.2,0.05,0.8,-NA-
784,490.8099489795918,527.0,0.2,0.05,0.8,-NA-
785,490.856050955414,527.0,0.2,0.05,0.8,-NA-
786,490.8994910941476,525.0,0.2,0.05,0.8,-NA-
787,490.9428208386277,525.0,0.2,0.05,0.8,-NA-
788,490.98604060913704,525.0,0.2,0.05,0.8,-NA-
789,491.0342205323194,529.0,0.2,0.05,0.8,-NA-
790,491.0772151898734,525.0,0.2,0.05,0.8,-NA-
791,491.12010113780025,525.0,0.2,0.05,0.8,-NA-
792,491.1679292929293,529.0,0.2,0.05,0.8,-NA-
793,489.9293820933165,-491.0,0.2,0.05,0.8,-NA-
794,489.97355163727957,525.0,0.2,0.05,0.8,-NA-
795,490.0176100628931,525.0,0.2,0.05,0.8,-NA-
796,490.0640703517588,527.0,0.2,0.05,0.8,-NA-
797,490.10539523212043,523.0,0.2,0.05,0.8,-NA-
798,490.1478696741855,524.0,0.2,0.05,0.8,-NA-
799,490.1914893617021,525.0,0.2,0.05,0.8,-NA-
800,490.235,525.0,0.2,0.05,0.8,-NA-
801,490.2784019975031,525.0,0.2,0.05,0.8,-NA-
802,490.31920199501246,523.0,0.2,0.05,0.8,-NA-
803,490.36488169364884,527.0,0.2,0.05,0.8,-NA-
804,490.410447761194,527.0,0.2,0.05,0.8,-NA-
805,490.4583850931677,529.0,0.2,0.05,0.8,-NA-
806,490.5062034739454,529.0,0.2,0.05,0.8,-NA-
807,490.5514250309789,527.0,0.2,0.05,0.8,-NA-
808,490.59653465346537,527.0,0.2,0.05,0.8,-NA-
809,490.6415327564895,527.0,0.2,0.05,0.8,-NA-
810,490.67654320987657,519.0,0.2,0.05,0.8,-NA-
811,490.7213316892725,527.0,0.2,0.05,0.8,-NA-
812,490.76847290640393,529.0,0.2,0.05,0.8,-NA-
813,490.8154981549815,529.0,0.2,0.05,0.8,-NA-
814,490.85995085995086,527.0,0.2,0.05,0.8,-NA-
815,490.9042944785276,527.0,0.2,0.05,0.8,-NA-
816,490.9485294117647,527.0,0.2,0.05,0.8,-NA-
817,490.99265605875155,527.0,0.2,0.05,0.8,-NA-
818,491.03911980440097,529.0,0.2,0.05,0.8,-NA-
819,491.0854700854701,529.0,0.2,0.05,0.8,-NA-
820,491.13170731707316,529.0,0.2,0.05,0.8,-NA-
821,491.1753958587089,527.0,0.2,0.05,0.8,-NA-
822,491.21654501216545,525.0,0.2,0.05,0.8,-NA-
823,491.2624544349939,529.0,0.2,0.05,0.8,-NA-
824,491.30582524271847,527.0,0.2,0.05,0.8,-NA-
825,491.3515151515152,529.0,0.2,0.05,0.8,-NA-
826,491.39709443099275,529.0,0.2,0.05,0.8,-NA-
827,491.44256348246677,529.0,0.2,0.05,0.8,-NA-
828,491.4855072463768,527.0,0.2,0.05,0.8,-NA-
829,491.5307599517491,529.0,0.2,0.05,0.8,-NA-
830,491.57590361445784,529.0,0.2,0.05,0.8,-NA-
831,491.61853188929,527.0,0.2,0.05,0.8,-NA-
832,491.66346153846155,529.0,0.2,0.05,0.8,-NA-
833,491.70588235294116,527.0,0.2,0.05,0.8,-NA-
834,491.7505995203837,529.0,0.2,0.05,0.8,-NA-
835,491.79281437125746,527.0,0.2,0.05,0.8,-NA-
836,491.8373205741627,529.0,0.2,0.05,0.8,-NA-
837,491.8793309438471,527.0,0.2,0.05,0.8,-NA-
838,491.91885441527444,525.0,0.2,0.05,0.8,-NA-
839,491.9606674612634,527.0,0.2,0.05,0.8,-NA-
840,492.0,525.0,0.2,0.05,0.8,-NA-
841,492.0439952437574,529.0,0.2,0.05,0.8,-NA-
842,492.0855106888361,527.0,0.2,0.05,0.8,-NA-
843,492.12692763938315,527.0,0.2,0.05,0.8,-NA-
844,490.9632701421801,-490.0,0.2,0.05,0.8,-NA-
845,491.00828402366864,529.0,0.2,0.05,0.8,-NA-
846,491.05082742316785,527.0,0.2,0.05,0.8,-NA-
847,491.0932703659976,527.0,0.2,0.05,0.8,-NA-
848,491.13797169811323,529.0,0.2,0.05,0.8,-NA-
849,491.1825677267373,529.0,0.2,0.05,0.8,-NA-
850,491.22705882352943,529.0,0.2,0.05,0.8,-NA-
851,491.26909518213864,527.0,0.2,0.05,0.8,-NA-
852,491.3133802816901,529.0,0.2,0.05,0.8,-NA-
853,491.35521688159434,527.0,0.2,0.05,0.8,-NA-
854,491.39929742388756,529.0,0.2,0.05,0.8,-NA-
855,491.44327485380114,529.0,0.2,0.05,0.8,-NA-
856,490.29789719626166,-489.0,0.2,0.05,0.8,-NA-
857,490.340723453909,527.0,0.2,0.05,0.8,-NA-
858,490.3857808857809,529.0,0.2,0.05,0.8,-NA-
859,490.42374854481955,523.0,0.2,0.05,0.8,-NA-
860,490.456976744186,519.0,0.2,0.05,0.8,-NA-
861,490.4994192799071,527.0,0.2,0.05,0.8,-NA-
862,490.53944315545243,525.0,0.2,0.05,0.8,-NA-
863,490.5840092699884,529.0,0.2,0.05,0.8,-NA-
864,490.62847222222223,529.0,0.2,0.05,0.8,-NA-
865,490.67052023121386,527.0,0.2,0.05,0.8,-NA-
866,490.7147806004619,529.0,0.2,0.05,0.8,-NA-
867,490.7520184544406,523.0,0.2,0.05,0.8,-NA-
868,490.78917050691246,523.0,0.2,0.05,0.8,-NA-
869,490.8331415420023,529.0,0.2,0.05,0.8,-NA-
870,489.716091954023,-481.0,0.2,0.05,0.8,-NA-
871,489.75889781859934,527.0,0.2,0.05,0.8,-NA-
872,489.7947247706422,521.0,0.2,0.05,0.8,-NA-
873,489.8373424971363,527.0,0.2,0.05,0.8,-NA-
874,489.87986270022884,527.0,0.2,0.05,0.8,-NA-
875,489.92,525.0,0.2,0.05,0.8,-NA-
876,489.9646118721461,529.0,0.2,0.05,0.8,-NA-
877,490.00684150513115,527.0,0.2,0.05,0.8,-NA-
878,490.04669703872435,525.0,0.2,0.05,0.8,-NA-
879,490.0864618885097,525.0,0.2,0.05,0.8,-NA-
880,490.1306818181818,529.0,0.2,0.05,0.8,-NA-
881,490.17480136208854,529.0,0.2,0.05,0.8,-NA-
882,490.2120181405896,523.0,0.2,0.05,0.8,-NA-
883,490.2536806342016,527.0,0.2,0.05,0.8,-NA-
884,490.28619909502265,519.0,0.2,0.05,0.8,-NA-
885,490.3254237288136,525.0,0.2,0.05,0.8,-NA-
886,490.36907449209934,529.0,0.2,0.05,0.8,-NA-
887,490.4036076662909,521.0,0.2,0.05,0.8,-NA-
888,490.44256756756755,525.0,0.2,0.05,0.8,-NA-
889,490.48368953880765,527.0,0.2,0.05,0.8,-NA-
890,490.52584269662924,528.0,0.2,0.05,0.8,-NA-
891,490.56677890011224,527.0,0.2,0.05,0.8,-NA-
892,490.609865470852,529.0,0.2,0.05,0.8,-NA-
893,490.6528555431131,529.0,0.2,0.05,0.8,-NA-
894,490.6957494407159,529.0,0.2,0.05,0.8,-NA-
895,490.736312849162,527.0,0.2,0.05,0.8,-NA-
896,490.7779017857143,528.0,0.2,0.05,0.8,-NA-
897,490.81828316610927,527.0,0.2,0.05,0.8,-NA-
898,490.8596881959911,528.0,0.2,0.05,0.8,-NA-
899,490.8976640711902,525.0,0.2,0.05,0.8,-NA-
900,490.93555555555554,525.0,0.2,0.05,0.8,-NA-
