NumTrainingEpisode,AvgRewardsForAll,EpisodeReward,Alpha,Epsilon,Gamma,Lambda
462,497.9177489177489,527.0,0.2,0.05,0.8,0.5
463,497.9805615550756,527.0,0.2,0.05,0.8,0.5
464,498.0431034482759,527.0,0.2,0.05,0.8,0.5
465,498.10537634408604,527.0,0.2,0.05,0.8,0.5
466,495.98497854077254,-490.0,0.2,0.05,0.8,0.5
467,496.0556745182013,529.0,0.2,0.05,0.8,0.5
468,496.12179487179486,527.0,0.2,0.05,0.8,0.5
469,496.19189765458424,529.0,0.2,0.05,0.8,0.5
470,496.2574468085106,527.0,0.2,0.05,0.8,0.5
471,496.31847133757964,525.0,0.2,0.05,0.8,0.5
472,496.38347457627117,527.0,0.2,0.05,0.8,0.5
473,496.4397463002114,523.0,0.2,0.05,0.8,0.5
474,496.5084388185654,529.0,0.2,0.05,0.8,0.5
475,496.57684210526315,529.0,0.2,0.05,0.8,0.5
476,496.6281512605042,521.0,0.2,0.05,0.8,0.5
477,496.6960167714885,529.0,0.2,0.05,0.8,0.5
478,496.75941422594144,527.0,0.2,0.05,0.8,0.5
479,496.80584551148223,519.0,0.2,0.05,0.8,0.5
480,496.87291666666664,529.0,0.2,0.05,0.8,0.5
481,496.9313929313929,525.0,0.2,0.05,0.8,0.5
482,496.99792531120335,529.0,0.2,0.05,0.8,0.5
483,497.064182194617,529.0,0.2,0.05,0.8,0.5
484,497.12603305785126,527.0,0.2,0.05,0.8,0.5
485,497.18969072164947,528.0,0.2,0.05,0.8,0.5
486,497.24279835390945,523.0,0.2,0.05,0.8,0.5
487,497.3039014373717,527.0,0.2,0.05,0.8,0.5
488,497.3688524590164,529.0,0.2,0.05,0.8,0.5
489,497.42944785276075,527.0,0.2,0.05,0.8,0.5
490,497.48163265306124,523.0,0.2,0.05,0.8,0.5
491,497.5458248472505,529.0,0.2,0.05,0.8,0.5
492,497.609756097561,529.0,0.2,0.05,0.8,0.5
493,495.6085192697769,-489.0,0.2,0.05,0.8,0.5
494,495.6761133603239,529.0,0.2,0.05,0.8,0.5
495,495.73939393939395,527.0,0.2,0.05,0.8,0.5
496,495.7983870967742,525.0,0.2,0.05,0.8,0.5
497,495.8651911468813,529.0,0.2,0.05,0.8,0.5
498,495.9277108433735,527.0,0.2,0.05,0.8,0.5
499,495.9899799599198,527.0,0.2,0.05,0.8,0.5
500,496.052,527.0,0.2,0.05,0.8,0.5
501,496.1137724550898,527.0,0.2,0.05,0.8,0.5
502,496.17131474103587,525.0,0.2,0.05,0.8,0.5
503,496.2365805168986,529.0,0.2,0.05,0.8,0.5
504,496.3015873015873,529.0,0.2,0.05,0.8,0.5
505,496.35841584158413,525.0,0.2,0.05,0.8,0.5
506,496.4189723320158,527.0,0.2,0.05,0.8,0.5
507,496.4714003944773,523.0,0.2,0.05,0.8,0.5
508,496.5334645669291,528.0,0.2,0.05,0.8,0.5
509,496.5972495088409,529.0,0.2,0.05,0.8,0.5
510,496.65686274509807,527.0,0.2,0.05,0.8,0.5
511,496.71232876712327,525.0,0.2,0.05,0.8,0.5
512,494.787109375,-489.0,0.2,0.05,0.8,0.5
513,494.8499025341131,527.0,0.2,0.05,0.8,0.5
514,494.91050583657585,526.0,0.2,0.05,0.8,0.5
515,494.9766990291262,529.0,0.2,0.05,0.8,0.5
516,495.0387596899225,527.0,0.2,0.05,0.8,0.5
517,495.09671179883946,525.0,0.2,0.05,0.8,0.5
518,495.1583011583012,527.0,0.2,0.05,0.8,0.5
519,495.2157996146436,525.0,0.2,0.05,0.8,0.5
520,495.2730769230769,525.0,0.2,0.05,0.8,0.5
521,495.3378119001919,529.0,0.2,0.05,0.8,0.5
522,495.39463601532566,525.0,0.2,0.05,0.8,0.5
523,495.45506692160615,527.0,0.2,0.05,0.8,0.5
524,495.51526717557255,527.0,0.2,0.05,0.8,0.5
525,495.5695238095238,524.0,0.2,0.05,0.8,0.5
526,495.62927756653994,527.0,0.2,0.05,0.8,0.5
527,495.6888045540797,527.0,0.2,0.05,0.8,0.5
528,495.73674242424244,521.0,0.2,0.05,0.8,0.5
529,495.79584120982986,527.0,0.2,0.05,0.8,0.5
530,495.85849056603774,529.0,0.2,0.05,0.8,0.5
531,495.92090395480227,529.0,0.2,0.05,0.8,0.5
532,495.97556390977445,525.0,0.2,0.05,0.8,0.5
533,496.03377110694186,527.0,0.2,0.05,0.8,0.5
534,494.19662921348316,-485.0,0.2,0.05,0.8,0.5
535,494.25794392523363,527.0,0.2,0.05,0.8,0.5
536,494.3190298507463,527.0,0.2,0.05,0.8,0.5
537,494.38361266294226,529.0,0.2,0.05,0.8,0.5
538,494.4405204460966,525.0,0.2,0.05,0.8,0.5
539,494.5009276437848,527.0,0.2,0.05,0.8,0.5
540,494.55,521.0,0.2,0.05,0.8,0.5
541,494.61367837338264,529.0,0.2,0.05,0.8,0.5
542,494.66974169741695,525.0,0.2,0.05,0.8,0.5
543,494.7292817679558,527.0,0.2,0.05,0.8,0.5
544,494.78860294117646,527.0,0.2,0.05,0.8,0.5
545,494.851376146789,529.0,0.2,0.05,0.8,0.5
546,494.8992673992674,521.0,0.2,0.05,0.8,0.5
547,494.9579524680073,527.0,0.2,0.05,0.8,0.5
548,495.0164233576642,527.0,0.2,0.05,0.8,0.5
549,495.06739526411656,523.0,0.2,0.05,0.8,0.5
550,495.12545454545455,527.0,0.2,0.05,0.8,0.5
551,495.1869328493648,529.0,0.2,0.05,0.8,0.5
552,495.2409420289855,525.0,0.2,0.05,0.8,0.5
553,495.2983725135624,527.0,0.2,0.05,0.8,0.5
554,495.35920577617327,529.0,0.2,0.05,0.8,0.5
555,495.4198198198198,529.0,0.2,0.05,0.8,0.5
556,495.47661870503595,527.0,0.2,0.05,0.8,0.5
557,495.5332136445242,527.0,0.2,0.05,0.8,0.5
558,495.5931899641577,529.0,0.2,0.05,0.8,0.5
559,495.64937388193204,527.0,0.2,0.05,0.8,0.5
560,493.90535714285716,-481.0,0.2,0.05,0.8,0.5
561,493.9572192513369,523.0,0.2,0.05,0.8,0.5
562,494.01957295373666,529.0,0.2,0.05,0.8,0.5
563,494.0781527531083,527.0,0.2,0.05,0.8,0.5
564,494.1329787234043,525.0,0.2,0.05,0.8,0.5
565,494.19115044247786,527.0,0.2,0.05,0.8,0.5
566,494.25265017667846,529.0,0.2,0.05,0.8,0.5
567,494.310405643739,527.0,0.2,0.05,0.8,0.5
568,494.36795774647885,527.0,0.2,0.05,0.8,0.5
569,494.4253075571178,527.0,0.2,0.05,0.8,0.5
570,494.4824561403509,527.0,0.2,0.05,0.8,0.5
571,494.5288966725044,521.0,0.2,0.05,0.8,0.5
572,494.58916083916085,529.0,0.2,0.05,0.8,0.5
573,494.6457242582897,527.0,0.2,0.05,0.8,0.5
574,494.7020905923345,527.0,0.2,0.05,0.8,0.5
575,493.00695652173914,-480.0,0.2,0.05,0.8,0.5
576,493.06944444444446,529.0,0.2,0.05,0.8,0.5
577,493.1317157712305,529.0,0.2,0.05,0.8,0.5
578,493.1937716262976,529.0,0.2,0.05,0.8,0.5
579,493.24870466321244,525.0,0.2,0.05,0.8,0.5
580,493.30689655172415,527.0,0.2,0.05,0.8,0.5
581,493.368330464716,529.0,0.2,0.05,0.8,0.5
582,493.426116838488,527.0,0.2,0.05,0.8,0.5
583,493.4854202401372,528.0,0.2,0.05,0.8,0.5
584,493.5428082191781,527.0,0.2,0.05,0.8,0.5
585,493.6,527.0,0.2,0.05,0.8,0.5
586,493.65017064846415,523.0,0.2,0.05,0.8,0.5
587,493.7069846678024,527.0,0.2,0.05,0.8,0.5
588,493.76360544217687,527.0,0.2,0.05,0.8,0.5
589,493.8166383701188,525.0,0.2,0.05,0.8,0.5
590,493.8762711864407,529.0,0.2,0.05,0.8,0.5
591,493.9357021996616,529.0,0.2,0.05,0.8,0.5
592,493.9847972972973,523.0,0.2,0.05,0.8,0.5
593,494.0337268128162,523.0,0.2,0.05,0.8,0.5
594,494.0892255892256,527.0,0.2,0.05,0.8,0.5
595,494.1411764705882,525.0,0.2,0.05,0.8,0.5
596,494.1996644295302,529.0,0.2,0.05,0.8,0.5
597,494.2579564489112,529.0,0.2,0.05,0.8,0.5
598,494.31605351170566,529.0,0.2,0.05,0.8,0.5
599,494.3622704507512,522.0,0.2,0.05,0.8,0.5
600,494.42,529.0,0.2,0.05,0.8,0.5
601,494.477537437604,529.0,0.2,0.05,0.8,0.5
602,494.5249169435216,523.0,0.2,0.05,0.8,0.5
603,494.57545605306797,525.0,0.2,0.05,0.8,0.5
604,494.62582781456956,525.0,0.2,0.05,0.8,0.5
605,494.6760330578512,525.0,0.2,0.05,0.8,0.5
606,494.7293729372937,527.0,0.2,0.05,0.8,0.5
607,494.7792421746293,525.0,0.2,0.05,0.8,0.5
608,494.8355263157895,529.0,0.2,0.05,0.8,0.5
609,494.88834154351395,527.0,0.2,0.05,0.8,0.5
610,494.94426229508196,529.0,0.2,0.05,0.8,0.5
611,494.9934533551555,525.0,0.2,0.05,0.8,0.5
612,495.0424836601307,525.0,0.2,0.05,0.8,0.5
613,495.0913539967374,525.0,0.2,0.05,0.8,0.5
614,495.1400651465798,525.0,0.2,0.05,0.8,0.5
615,495.18861788617886,525.0,0.2,0.05,0.8,0.5
616,495.2402597402597,527.0,0.2,0.05,0.8,0.5
617,495.29497568881686,529.0,0.2,0.05,0.8,0.5
618,495.34304207119743,525.0,0.2,0.05,0.8,0.5
619,495.39418416801294,527.0,0.2,0.05,0.8,0.5
620,495.44193548387096,525.0,0.2,0.05,0.8,0.5
621,495.4830917874396,521.0,0.2,0.05,0.8,0.5
622,495.524115755627,521.0,0.2,0.05,0.8,0.5
623,495.5682182985554,523.0,0.2,0.05,0.8,0.5
624,495.6185897435897,527.0,0.2,0.05,0.8,0.5
625,495.6688,527.0,0.2,0.05,0.8,0.5
626,495.7188498402556,527.0,0.2,0.05,0.8,0.5
627,495.76874003189795,527.0,0.2,0.05,0.8,0.5
628,495.8200636942675,528.0,0.2,0.05,0.8,0.5
629,495.8696343402226,527.0,0.2,0.05,0.8,0.5
630,495.9222222222222,529.0,0.2,0.05,0.8,0.5
631,495.9714738510301,527.0,0.2,0.05,0.8,0.5
632,496.0205696202532,527.0,0.2,0.05,0.8,0.5
633,496.07109004739334,528.0,0.2,0.05,0.8,0.5
634,496.11041009463725,521.0,0.2,0.05,0.8,0.5
635,496.15905511811025,527.0,0.2,0.05,0.8,0.5
636,496.20754716981133,527.0,0.2,0.05,0.8,0.5
637,496.2590266875981,529.0,0.2,0.05,0.8,0.5
638,496.30721003134795,527.0,0.2,0.05,0.8,0.5
639,496.3552425665102,527.0,0.2,0.05,0.8,0.5
640,496.4,525.0,0.2,0.05,0.8,0.5
641,494.8673946957878,-486.0,0.2,0.05,0.8,0.5
642,494.91744548286607,527.0,0.2,0.05,0.8,0.5
643,494.9673405909798,527.0,0.2,0.05,0.8,0.5
644,495.0108695652174,523.0,0.2,0.05,0.8,0.5
645,495.0604651162791,527.0,0.2,0.05,0.8,0.5
646,495.1130030959752,529.0,0.2,0.05,0.8,0.5
647,495.16228748068005,527.0,0.2,0.05,0.8,0.5
648,495.2083333333333,525.0,0.2,0.05,0.8,0.5
649,495.251155624037,523.0,0.2,0.05,0.8,0.5
650,495.3015384615385,528.0,0.2,0.05,0.8,0.5
651,495.35330261136716,529.0,0.2,0.05,0.8,0.5
652,495.40184049079755,527.0,0.2,0.05,0.8,0.5
653,495.4502297090352,527.0,0.2,0.05,0.8,0.5
654,495.49847094801225,527.0,0.2,0.05,0.8,0.5
655,495.5465648854962,527.0,0.2,0.05,0.8,0.5
656,495.594512195122,527.0,0.2,0.05,0.8,0.5
657,495.6392694063927,525.0,0.2,0.05,0.8,0.5
658,495.6808510638298,523.0,0.2,0.05,0.8,0.5
659,495.72837632776935,527.0,0.2,0.05,0.8,0.5
660,495.76969696969695,523.0,0.2,0.05,0.8,0.5
661,495.8199697428139,529.0,0.2,0.05,0.8,0.5
662,495.86706948640483,527.0,0.2,0.05,0.8,0.5
663,495.91402714932127,527.0,0.2,0.05,0.8,0.5
664,495.9548192771084,523.0,0.2,0.05,0.8,0.5
665,496.0045112781955,529.0,0.2,0.05,0.8,0.5
666,496.05105105105105,527.0,0.2,0.05,0.8,0.5
667,496.09445277361317,525.0,0.2,0.05,0.8,0.5
668,494.6167664670659,-491.0,0.2,0.05,0.8,0.5
669,494.66517189835577,527.0,0.2,0.05,0.8,0.5
670,494.71343283582087,527.0,0.2,0.05,0.8,0.5
671,494.76154992548436,527.0,0.2,0.05,0.8,0.5
672,494.80357142857144,523.0,0.2,0.05,0.8,0.5
673,494.8484398216939,525.0,0.2,0.05,0.8,0.5
674,494.8991097922849,529.0,0.2,0.05,0.8,0.5
675,494.9437037037037,525.0,0.2,0.05,0.8,0.5
676,494.9940828402367,529.0,0.2,0.05,0.8,0.5
677,495.04135893648447,527.0,0.2,0.05,0.8,0.5
678,495.0825958702065,523.0,0.2,0.05,0.8,0.5
679,495.1296023564065,527.0,0.2,0.05,0.8,0.5
680,495.1735294117647,525.0,0.2,0.05,0.8,0.5
681,495.22320117474305,529.0,0.2,0.05,0.8,0.5
682,495.26686217008796,525.0,0.2,0.05,0.8,0.5
683,495.31625183016104,529.0,0.2,0.05,0.8,0.5
684,493.8888888888889,-481.0,0.2,0.05,0.8,0.5
685,493.94014598540144,529.0,0.2,0.05,0.8,0.5
686,493.9912536443149,529.0,0.2,0.05,0.8,0.5
687,494.037845705968,526.0,0.2,0.05,0.8,0.5
688,494.0886627906977,529.0,0.2,0.05,0.8,0.5
689,492.66473149492015,-487.0,0.2,0.05,0.8,0.5
690,492.7173913043478,529.0,0.2,0.05,0.8,0.5
691,492.767004341534,527.0,0.2,0.05,0.8,0.5
692,492.8135838150289,525.0,0.2,0.05,0.8,0.5
693,492.86580086580085,529.0,0.2,0.05,0.8,0.5
694,492.9149855907781,527.0,0.2,0.05,0.8,0.5
695,492.9568345323741,522.0,0.2,0.05,0.8,0.5
696,493.0086206896552,529.0,0.2,0.05,0.8,0.5
697,493.0545193687231,525.0,0.2,0.05,0.8,0.5
698,493.1002865329513,525.0,0.2,0.05,0.8,0.5
699,493.14878397711016,527.0,0.2,0.05,0.8,0.5
700,493.2,529.0,0.2,0.05,0.8,0.5
701,493.2510699001427,529.0,0.2,0.05,0.8,0.5
702,493.2991452991453,527.0,0.2,0.05,0.8,0.5
703,491.90042674253203,-490.0,0.2,0.05,0.8,0.5
704,491.953125,529.0,0.2,0.05,0.8,0.5
705,492.00567375886527,529.0,0.2,0.05,0.8,0.5
706,492.0580736543909,529.0,0.2,0.05,0.8,0.5
707,492.1103253182461,529.0,0.2,0.05,0.8,0.5
708,492.159604519774,527.0,0.2,0.05,0.8,0.5
709,492.2059238363893,525.0,0.2,0.05,0.8,0.5
710,492.24929577464786,523.0,0.2,0.05,0.8,0.5
711,492.30098452883266,529.0,0.2,0.05,0.8,0.5
712,492.3497191011236,527.0,0.2,0.05,0.8,0.5
713,492.40112201963535,529.0,0.2,0.05,0.8,0.5
714,492.4495798319328,527.0,0.2,0.05,0.8,0.5
715,492.4951048951049,525.0,0.2,0.05,0.8,0.5
716,492.5432960893855,527.0,0.2,0.05,0.8,0.5
717,492.59135285913527,527.0,0.2,0.05,0.8,0.5
718,492.642061281337,529.0,0.2,0.05,0.8,0.5
719,492.68984700973573,527.0,0.2,0.05,0.8,0.5
720,492.7347222222222,525.0,0.2,0.05,0.8,0.5
721,492.78224687933425,527.0,0.2,0.05,0.8,0.5
722,492.8268698060942,525.0,0.2,0.05,0.8,0.5
723,492.87413554633474,527.0,0.2,0.05,0.8,0.5
724,492.9074585635359,517.0,0.2,0.05,0.8,0.5
725,492.9544827586207,527.0,0.2,0.05,0.8,0.5
726,491.61570247933884,-479.0,0.2,0.05,0.8,0.5
727,491.66162310866576,525.0,0.2,0.05,0.8,0.5
728,491.71016483516485,527.0,0.2,0.05,0.8,0.5
729,491.758573388203,527.0,0.2,0.05,0.8,0.5
730,491.8068493150685,527.0,0.2,0.05,0.8,0.5
731,491.85499316005473,527.0,0.2,0.05,0.8,0.5
732,491.9030054644809,527.0,0.2,0.05,0.8,0.5
733,491.9536152796726,529.0,0.2,0.05,0.8,0.5
734,492.0013623978202,527.0,0.2,0.05,0.8,0.5
735,490.66530612244895,-490.0,0.2,0.05,0.8,0.5
736,490.7119565217391,525.0,0.2,0.05,0.8,0.5
737,490.76119402985074,527.0,0.2,0.05,0.8,0.5
738,490.80758807588074,525.0,0.2,0.05,0.8,0.5
739,490.85656292286876,527.0,0.2,0.05,0.8,0.5
740,490.9081081081081,529.0,0.2,0.05,0.8,0.5
741,490.9595141700405,529.0,0.2,0.05,0.8,0.5
742,491.00539083557953,525.0,0.2,0.05,0.8,0.5
743,491.043068640646,519.0,0.2,0.05,0.8,0.5
744,491.0860215053763,523.0,0.2,0.05,0.8,0.5
745,491.13691275167787,529.0,0.2,0.05,0.8,0.5
746,491.1823056300268,525.0,0.2,0.05,0.8,0.5
747,491.2302543507363,527.0,0.2,0.05,0.8,0.5
748,491.2754010695187,525.0,0.2,0.05,0.8,0.5
749,491.3204272363151,525.0,0.2,0.05,0.8,0.5
750,491.3706666666667,529.0,0.2,0.05,0.8,0.5
751,491.4154460719041,525.0,0.2,0.05,0.8,0.5
752,491.46276595744683,527.0,0.2,0.05,0.8,0.5
753,491.5126162018592,529.0,0.2,0.05,0.8,0.5
754,491.56233421750665,529.0,0.2,0.05,0.8,0.5
755,491.6066225165563,525.0,0.2,0.05,0.8,0.5
756,491.65608465608466,529.0,0.2,0.05,0.8,0.5
757,491.7014531043593,526.0,0.2,0.05,0.8,0.5
758,491.745382585752,525.0,0.2,0.05,0.8,0.5
759,491.7865612648221,523.0,0.2,0.05,0.8,0.5
760,491.8355263157895,529.0,0.2,0.05,0.8,0.5
761,491.87516425755587,522.0,0.2,0.05,0.8,0.5
762,491.9212598425197,527.0,0.2,0.05,0.8,0.5
763,491.96723460026215,527.0,0.2,0.05,0.8,0.5
764,492.0078534031414,523.0,0.2,0.05,0.8,0.5
765,492.0509803921569,525.0,0.2,0.05,0.8,0.5
766,492.0939947780679,525.0,0.2,0.05,0.8,0.5
767,492.1342894393742,523.0,0.2,0.05,0.8,0.5
768,492.1822916666667,529.0,0.2,0.05,0.8,0.5
769,492.222366710013,523.0,0.2,0.05,0.8,0.5
770,492.2675324675325,527.0,0.2,0.05,0.8,0.5
771,492.3125810635538,527.0,0.2,0.05,0.8,0.5
772,492.3497409326425,521.0,0.2,0.05,0.8,0.5
773,492.3971539456662,529.0,0.2,0.05,0.8,0.5
774,492.4418604651163,527.0,0.2,0.05,0.8,0.5
775,492.48645161290324,527.0,0.2,0.05,0.8,0.5
776,492.53350515463916,529.0,0.2,0.05,0.8,0.5
777,492.57528957528956,525.0,0.2,0.05,0.8,0.5
778,492.62210796915167,529.0,0.2,0.05,0.8,0.5
779,492.66623876765084,527.0,0.2,0.05,0.8,0.5
780,492.7076923076923,525.0,0.2,0.05,0.8,0.5
781,492.7516005121639,527.0,0.2,0.05,0.8,0.5
782,492.7979539641944,529.0,0.2,0.05,0.8,0.5
783,492.83652618135375,523.0,0.2,0.05,0.8,0.5
784,492.8775510204082,525.0,0.2,0.05,0.8,0.5
785,492.92101910828023,527.0,0.2,0.05,0.8,0.5
786,492.9669211195929,529.0,0.2,0.05,0.8,0.5
787,493.010165184244,527.0,0.2,0.05,0.8,0.5
788,493.0507614213198,525.0,0.2,0.05,0.8,0.5
789,493.0963244613435,529.0,0.2,0.05,0.8,0.5
790,493.1367088607595,525.0,0.2,0.05,0.8,0.5
791,493.17446270543616,523.0,0.2,0.05,0.8,0.5
792,493.2171717171717,527.0,0.2,0.05,0.8,0.5
793,493.25220680958387,521.0,0.2,0.05,0.8,0.5
794,493.29219143576825,525.0,0.2,0.05,0.8,0.5
795,493.3320754716981,525.0,0.2,0.05,0.8,0.5
796,493.3743718592965,527.0,0.2,0.05,0.8,0.5
797,493.41656210790467,527.0,0.2,0.05,0.8,0.5
798,493.45864661654133,527.0,0.2,0.05,0.8,0.5
799,493.50187734668333,528.0,0.2,0.05,0.8,0.5
800,493.54625,529.0,0.2,0.05,0.8,0.5
801,493.585518102372,525.0,0.2,0.05,0.8,0.5
802,493.6271820448878,527.0,0.2,0.05,0.8,0.5
803,493.6687422166874,527.0,0.2,0.05,0.8,0.5
804,493.71268656716416,529.0,0.2,0.05,0.8,0.5
805,493.7490683229814,523.0,0.2,0.05,0.8,0.5
806,493.7903225806452,527.0,0.2,0.05,0.8,0.5
807,493.8240396530359,521.0,0.2,0.05,0.8,0.5
808,493.865099009901,527.0,0.2,0.05,0.8,0.5
809,493.90852904820764,529.0,0.2,0.05,0.8,0.5
810,493.9469135802469,525.0,0.2,0.05,0.8,0.5
811,493.9901356350185,529.0,0.2,0.05,0.8,0.5
812,494.0332512315271,529.0,0.2,0.05,0.8,0.5
813,494.0762607626076,529.0,0.2,0.05,0.8,0.5
814,494.11670761670763,527.0,0.2,0.05,0.8,0.5
815,494.15460122699386,525.0,0.2,0.05,0.8,0.5
816,494.1973039215686,529.0,0.2,0.05,0.8,0.5
817,494.21787025703793,511.0,0.2,0.05,0.8,0.5
818,494.26039119804403,529.0,0.2,0.05,0.8,0.5
819,494.30280830280833,529.0,0.2,0.05,0.8,0.5
820,494.340243902439,525.0,0.2,0.05,0.8,0.5
821,494.3800243605359,527.0,0.2,0.05,0.8,0.5
822,494.4172749391727,525.0,0.2,0.05,0.8,0.5
823,494.4544349939247,525.0,0.2,0.05,0.8,0.5
824,494.496359223301,529.0,0.2,0.05,0.8,0.5
825,494.5345454545455,526.0,0.2,0.05,0.8,0.5
826,494.57142857142856,525.0,0.2,0.05,0.8,0.5
827,494.6082224909311,525.0,0.2,0.05,0.8,0.5
828,494.6473429951691,527.0,0.2,0.05,0.8,0.5
829,494.686369119421,527.0,0.2,0.05,0.8,0.5
830,494.7253012048193,527.0,0.2,0.05,0.8,0.5
831,494.7569193742479,521.0,0.2,0.05,0.8,0.5
832,494.7980769230769,529.0,0.2,0.05,0.8,0.5
833,494.83673469387753,527.0,0.2,0.05,0.8,0.5
834,494.87290167865706,525.0,0.2,0.05,0.8,0.5
835,494.91137724550896,527.0,0.2,0.05,0.8,0.5
836,494.94736842105266,525.0,0.2,0.05,0.8,0.5
837,494.98088410991636,523.0,0.2,0.05,0.8,0.5
838,495.0214797136038,529.0,0.2,0.05,0.8,0.5
839,495.0548271752086,523.0,0.2,0.05,0.8,0.5
840,495.09285714285716,527.0,0.2,0.05,0.8,0.5
841,495.128418549346,525.0,0.2,0.05,0.8,0.5
842,495.166270783848,527.0,0.2,0.05,0.8,0.5
843,495.2040332147094,527.0,0.2,0.05,0.8,0.5
844,495.24407582938386,529.0,0.2,0.05,0.8,0.5
845,495.2816568047337,527.0,0.2,0.05,0.8,0.5
846,495.32151300236404,529.0,0.2,0.05,0.8,0.5
847,494.1570247933884,-491.0,0.2,0.05,0.8,0.5
848,494.1933962264151,525.0,0.2,0.05,0.8,0.5
849,494.2273262661955,523.0,0.2,0.05,0.8,0.5
850,494.26588235294116,527.0,0.2,0.05,0.8,0.5
851,494.3066980023502,529.0,0.2,0.05,0.8,0.5
852,494.3474178403756,529.0,0.2,0.05,0.8,0.5
853,494.3833528722157,525.0,0.2,0.05,0.8,0.5
854,494.4192037470726,525.0,0.2,0.05,0.8,0.5
855,494.45730994152046,527.0,0.2,0.05,0.8,0.5
856,494.49532710280374,527.0,0.2,0.05,0.8,0.5
857,494.5355892648775,529.0,0.2,0.05,0.8,0.5
858,494.57575757575756,529.0,0.2,0.05,0.8,0.5
859,494.60884749708964,523.0,0.2,0.05,0.8,0.5
860,494.63953488372096,521.0,0.2,0.05,0.8,0.5
861,494.67711962833914,527.0,0.2,0.05,0.8,0.5
862,494.7146171693735,527.0,0.2,0.05,0.8,0.5
863,494.7520278099652,527.0,0.2,0.05,0.8,0.5
864,494.7916666666667,529.0,0.2,0.05,0.8,0.5
865,493.6566473988439,-487.0,0.2,0.05,0.8,0.5
866,493.6974595842956,529.0,0.2,0.05,0.8,0.5
867,493.7381776239908,529.0,0.2,0.05,0.8,0.5
868,493.7764976958525,527.0,0.2,0.05,0.8,0.5
869,493.81472957422324,527.0,0.2,0.05,0.8,0.5
870,493.8551724137931,529.0,0.2,0.05,0.8,0.5
871,493.8886337543054,523.0,0.2,0.05,0.8,0.5
872,493.92660550458714,527.0,0.2,0.05,0.8,0.5
873,493.9621993127148,525.0,0.2,0.05,0.8,0.5
874,494.0,527.0,0.2,0.05,0.8,0.5
875,494.04,529.0,0.2,0.05,0.8,0.5
876,494.07990867579906,529.0,0.2,0.05,0.8,0.5
877,494.1174458380844,527.0,0.2,0.05,0.8,0.5
878,494.15489749430526,527.0,0.2,0.05,0.8,0.5
879,494.1877133105802,523.0,0.2,0.05,0.8,0.5
880,494.2227272727273,525.0,0.2,0.05,0.8,0.5
881,494.2576617480136,525.0,0.2,0.05,0.8,0.5
882,494.2936507936508,526.0,0.2,0.05,0.8,0.5
883,494.3238958097395,521.0,0.2,0.05,0.8,0.5
884,494.35972850678735,526.0,0.2,0.05,0.8,0.5
885,494.3943502824859,525.0,0.2,0.05,0.8,0.5
886,494.4288939051919,525.0,0.2,0.05,0.8,0.5
887,494.46786922209697,529.0,0.2,0.05,0.8,0.5
888,494.4977477477477,521.0,0.2,0.05,0.8,0.5
889,494.53093363329583,524.0,0.2,0.05,0.8,0.5
890,494.5674157303371,527.0,0.2,0.05,0.8,0.5
891,494.5993265993266,523.0,0.2,0.05,0.8,0.5
892,494.6356502242152,527.0,0.2,0.05,0.8,0.5
893,494.6718924972005,527.0,0.2,0.05,0.8,0.5
894,494.70805369127515,527.0,0.2,0.05,0.8,0.5
895,494.74189944134076,525.0,0.2,0.05,0.8,0.5
896,494.78013392857144,529.0,0.2,0.05,0.8,0.5
897,494.81605351170566,527.0,0.2,0.05,0.8,0.5
898,494.85412026726056,529.0,0.2,0.05,0.8,0.5
899,494.8921023359288,529.0,0.2,0.05,0.8,0.5
900,494.93,529.0,0.2,0.05,0.8,0.5
901,494.96337402885683,525.0,0.2,0.05,0.8,0.5
902,494.99667405764967,525.0,0.2,0.05,0.8,0.5
903,495.03211517165005,527.0,0.2,0.05,0.8,0.5
904,495.0630530973451,523.0,0.2,0.05,0.8,0.5
905,495.0961325966851,525.0,0.2,0.05,0.8,0.5
906,495.13134657836645,527.0,0.2,0.05,0.8,0.5
907,495.1664829106946,527.0,0.2,0.05,0.8,0.5
908,495.2037444933921,529.0,0.2,0.05,0.8,0.5
909,495.2409240924092,529.0,0.2,0.05,0.8,0.5
910,495.27802197802197,529.0,0.2,0.05,0.8,0.5
911,495.3106476399561,525.0,0.2,0.05,0.8,0.5
912,495.3410087719298,523.0,0.2,0.05,0.8,0.5
913,495.37787513691126,529.0,0.2,0.05,0.8,0.5
914,495.410284463895,525.0,0.2,0.05,0.8,0.5
915,495.4382513661202,521.0,0.2,0.05,0.8,0.5
916,494.367903930131,-485.0,0.2,0.05,0.8,0.5
917,494.40130861504906,525.0,0.2,0.05,0.8,0.5
918,494.4368191721133,527.0,0.2,0.05,0.8,0.5
919,494.4722524483134,527.0,0.2,0.05,0.8,0.5
920,494.5032608695652,523.0,0.2,0.05,0.8,0.5
921,494.53637350705753,525.0,0.2,0.05,0.8,0.5
922,494.5672451193059,523.0,0.2,0.05,0.8,0.5
923,494.60455037919826,529.0,0.2,0.05,0.8,0.5
924,494.6374458874459,525.0,0.2,0.05,0.8,0.5
925,494.6702702702703,525.0,0.2,0.05,0.8,0.5
926,494.7051835853132,527.0,0.2,0.05,0.8,0.5
927,494.7378640776699,525.0,0.2,0.05,0.8,0.5
